month,country,vibe_category,avg_popularity
2022-04-01,SV,Mellow Acoustic,76.0
2022-04-01,TW,Alternative / Experimental,65.3969465648855
2022-04-01,TW,Emo / Sad Chill,66.18072289156626
2022-04-01,TW,High-Energy Pop,65.9090909090909
2022-04-01,US,Emo / Sad Chill,88.01291989664082
2022-04-01,VE,Dance / EDM,81.22222222222223
2022-04-01,VE,Mellow Acoustic,76.0
2022-04-01,VN,Mellow Acoustic,66.8
2022-04-01,ZA,Rap / Trap Vibes,82.6
2022-05-01,AE,High-Energy Pop,91.0
2022-05-01,AU,High-Energy Pop,90.57037037037037
2022-05-01,BE,Alternative / Experimental,64.54545454545455
2022-05-01,BE,Mellow Acoustic,64.33333333333333
2022-05-01,BG,High-Energy Pop,46.422222222222224
2022-05-01,CA,High-Energy Pop,91.25
2022-05-01,CH,High-Energy Pop,90.51162790697674
2022-05-01,CO,Dance / EDM,80.44680851063829
2022-05-01,CR,Dance / EDM,83.0
2022-05-01,CR,High-Energy Pop,80.0
2022-05-01,CZ,High-Energy Pop,90.73722627737226
2022-05-01,DK,Alternative / Experimental,56.666666666666664
2022-05-01,DK,High-Energy Pop,55.0
2022-05-01,DO,Emo / Sad Chill,88.0
2022-05-01,DO,High-Energy Pop,80.0
2022-05-01,EC,Dance / EDM,81.57943925233644
2022-05-01,EC,Emo / Sad Chill,86.66666666666667
2022-05-01,FR,Alternative / Experimental,65.296
2022-05-01,FR,Mellow Acoustic,64.33333333333333
2022-05-01,GR,Alternative / Experimental,56.0
2022-05-01,GR,Emo / Sad Chill,53.666666666666664
2022-05-01,GT,High-Energy Pop,80.0
2022-05-01,HK,Emo / Sad Chill,56.833333333333336
2022-05-01,HN,Emo / Sad Chill,85.88888888888889
2022-05-01,HU,Alternative / Experimental,55.4889705882353
2022-05-01,IL,Mellow Acoustic,57.111111111111114
2022-05-01,IN,Mellow Acoustic,78.55
2022-05-01,KR,Alternative / Experimental,58.75675675675676
2022-05-01,KR,Emo / Sad Chill,59.26271186440678
2022-05-01,KR,Mellow Acoustic,59.40087623220153
2022-05-01,KZ,Alternative / Experimental,59.46140350877193
2022-05-01,KZ,Mellow Acoustic,33.0
2022-05-01,LU,Emo / Sad Chill,0.0
2022-05-01,LU,High-Energy Pop,89.46153846153847
2022-05-01,LU,Mellow Acoustic,26.2
2022-05-01,LV,High-Energy Pop,41.236111111111114
2022-05-01,MA,Alternative / Experimental,54.61344537815126
2022-05-01,MY,Emo / Sad Chill,61.5
2022-05-01,NG,Alternative / Experimental,61.666666666666664
2022-05-01,NI,Emo / Sad Chill,86.73333333333333
2022-05-01,NZ,High-Energy Pop,90.7816091954023
2022-05-01,PH,Mellow Acoustic,78.91584158415841
2022-05-01,PK,Mellow Acoustic,78.88172043010752
2022-05-01,PT,Mellow Acoustic,60.853658536585364
2022-05-01,RO,Emo / Sad Chill,55.111111111111114
2022-05-01,RO,High-Energy Pop,55.8875968992248
2022-05-01,SG,High-Energy Pop,90.33333333333333
2022-05-01,SK,High-Energy Pop,90.0
2022-05-01,SV,Dance / EDM,78.94117647058823
2022-05-01,SV,Emo / Sad Chill,84.59876543209876
2022-05-01,UY,Dance / EDM,55.5
2022-05-01,VE,High-Energy Pop,80.05
2022-06-01,AE,Mellow Acoustic,64.0
2022-06-01,AT,Mellow Acoustic,66.33333333333333
2022-06-01,BO,Mellow Acoustic,67.5
2022-06-01,BY,Alternative / Experimental,61.792682926829265
2022-06-01,CH,Mellow Acoustic,67.5
2022-06-01,CZ,Alternative / Experimental,54.5
2022-06-01,DO,Emo / Sad Chill,41.0
2022-06-01,DO,Mellow Acoustic,63.25
2022-06-01,EE,Dance / EDM,40.0
2022-06-01,GR,Mellow Acoustic,71.0
2022-06-01,HN,Mellow Acoustic,67.5
2022-06-01,IN,Alternative / Experimental,71.0
2022-06-01,IS,High-Energy Pop,13.0
2022-06-01,IS,Mellow Acoustic,43.2
2022-06-01,LU,Dance / EDM,33.1875
2022-06-01,LU,Emo / Sad Chill,28.0
2022-06-01,LU,High-Energy Pop,25.5
2022-06-01,LU,Mellow Acoustic,63.25
2022-06-01,NI,Dance / EDM,41.0
2022-06-01,NI,Mellow Acoustic,67.5
2022-06-01,NL,High-Energy Pop,65.11904761904762
2022-06-01,NO,High-Energy Pop,62.0
2022-06-01,NZ,Emo / Sad Chill,76.0
2022-06-01,PA,Mellow Acoustic,67.5
2022-06-01,PL,Rap / Trap Vibes,49.0
2022-06-01,RO,High-Energy Pop,55.61643835616438
2022-06-01,SE,High-Energy Pop,62.25
2022-06-01,SV,Mellow Acoustic,71.0
2022-06-01,VE,Mellow Acoustic,67.5
2022-06-01,VN,Mellow Acoustic,64.49860724233983
2022-06-01,ZA,Alternative / Experimental,11.0
2022-07-01,AE,Mellow Acoustic,68.0
2022-07-01,AT,Mellow Acoustic,70.5
2022-07-01,BG,High-Energy Pop,46.0
2022-07-01,BO,High-Energy Pop,5.0
2022-07-01,BO,Mellow Acoustic,73.0
2022-07-01,BY,Emo / Sad Chill,61.077669902912625
2022-07-01,BY,High-Energy Pop,61.99666666666667
2022-07-01,CH,Alternative / Experimental,4.0
2022-07-01,CH,Mellow Acoustic,70.5
2022-07-01,CZ,Alternative / Experimental,58.0
2022-07-01,DO,Alternative / Experimental,54.072072072072075
2022-07-01,DO,Mellow Acoustic,70.5
2022-07-01,EE,Dance / EDM,76.0
2022-07-01,EE,High-Energy Pop,61.96875
2022-07-01,EG,Dance / EDM,67.0
2022-07-01,EG,High-Energy Pop,62.222972972972975
2022-07-01,ES,High-Energy Pop,73.81756756756756
2022-07-01,FR,Alternative / Experimental,74.33720930232558
2022-07-01,GR,Dance / EDM,61.6
2022-07-01,GR,Mellow Acoustic,73.0
2022-07-01,HN,Mellow Acoustic,73.0
2022-07-01,ID,Mellow Acoustic,78.9753086419753
2022-07-01,IN,Dance / EDM,64.0
2022-07-01,IN,High-Energy Pop,73.23076923076923
2022-07-01,IT,Alternative / Experimental,20.0
2022-07-01,KZ,Dance / EDM,57.183361629881155
2022-07-01,KZ,High-Energy Pop,63.83695652173913
2022-07-01,KZ,Mellow Acoustic,46.5
2022-07-01,LT,Alternative / Experimental,48.857142857142854
2022-07-01,LT,High-Energy Pop,61.0
2022-07-01,LU,Alternative / Experimental,75.0
2022-07-01,LU,Mellow Acoustic,70.5
2022-07-01,LV,Emo / Sad Chill,33.0
2022-07-01,LV,High-Energy Pop,64.58
2022-07-01,MA,Alternative / Experimental,62.111111111111114
2022-07-01,MY,Emo / Sad Chill,90.5
2022-07-01,MY,Mellow Acoustic,78.79245283018868
2022-07-01,NI,Mellow Acoustic,70.29787234042553
2022-07-01,PA,Mellow Acoustic,73.0
2022-07-01,PK,Emo / Sad Chill,63.0
2022-07-01,PK,High-Energy Pop,73.6015037593985
2022-07-01,PL,High-Energy Pop,67.0
2022-07-01,RO,Alternative / Experimental,58.01242236024845
2022-07-01,RO,Dance / EDM,55.0
2022-07-01,RO,High-Energy Pop,53.0
2022-07-01,SA,Emo / Sad Chill,89.93506493506493
2022-07-01,SA,Mellow Acoustic,61.492753623188406
2022-07-01,SE,Alternative / Experimental,64.28571428571429
2022-07-01,SG,Emo / Sad Chill,63.714285714285715
2022-07-01,SV,Mellow Acoustic,73.0
2022-07-01,TH,Emo / Sad Chill,67.27272727272727
2022-07-01,TR,High-Energy Pop,0.0
2022-07-01,TW,Emo / Sad Chill,62.98805970149254
2022-07-01,UA,Alternative / Experimental,59.0
2022-07-01,UA,Emo / Sad Chill,59.0
2022-07-01,UA,High-Energy Pop,62.945454545454545
2022-07-01,US,Emo / Sad Chill,90.4375
2022-07-01,US,Mellow Acoustic,81.0
2022-07-01,UY,High-Energy Pop,52.9940119760479
2022-07-01,VE,Mellow Acoustic,73.0
2022-07-01,VN,Alternative / Experimental,63.83561643835616
2022-07-01,VN,Emo / Sad Chill,48.583333333333336
2022-08-01,AE,Mellow Acoustic,72.0
2022-08-01,AT,High-Energy Pop,70.0
2022-08-01,AT,Mellow Acoustic,73.0
2022-08-01,BO,Mellow Acoustic,73.0
2022-08-01,BY,Dance / EDM,60.64383561643836
2022-08-01,CL,High-Energy Pop,74.51764705882353
2022-08-01,DE,High-Energy Pop,66.0
2022-08-01,DO,Mellow Acoustic,72.5
2022-08-01,EC,Alternative / Experimental,83.63636363636364
2022-08-01,EC,Rap / Trap Vibes,56.53191489361702
2022-08-01,EG,Alternative / Experimental,60.0
2022-08-01,GR,Alternative / Experimental,53.8
2022-08-01,HK,Mellow Acoustic,63.36923076923077
2022-08-01,HN,Mellow Acoustic,73.0
2022-08-01,HU,Alternative / Experimental,57.72727272727273
2022-08-01,ID,Emo / Sad Chill,77.94305239179954
2022-08-01,ID,Mellow Acoustic,77.08379888268156
2022-08-01,IL,Alternative / Experimental,53.19
2022-08-01,IN,Emo / Sad Chill,77.50549450549451
2022-08-01,IS,Emo / Sad Chill,35.421052631578945
2022-08-01,IS,Mellow Acoustic,83.0
2022-08-01,KZ,Alternative / Experimental,53.76455696202532
2022-08-01,LU,Mellow Acoustic,72.5
2022-08-01,MA,Rap / Trap Vibes,60.108695652173914
2022-08-01,MY,Emo / Sad Chill,83.69565217391305
2022-08-01,NI,Alternative / Experimental,13.0
2022-08-01,NI,Mellow Acoustic,73.0
2022-08-01,PA,Mellow Acoustic,73.0
2022-08-01,PH,Emo / Sad Chill,78.81632653061224
2022-08-01,PH,Mellow Acoustic,78.48275862068965
2022-08-01,PK,Emo / Sad Chill,77.6842105263158
2022-08-01,PL,Emo / Sad Chill,59.111111111111114
2022-08-01,PL,High-Energy Pop,67.65306122448979
2022-08-01,SV,Mellow Acoustic,73.0
2022-08-01,TH,Alternative / Experimental,63.0
2022-08-01,VE,Mellow Acoustic,73.0
2022-08-01,VN,Mellow Acoustic,64.49385749385749
2022-08-01,ZA,Emo / Sad Chill,57.0
2022-08-01,ZA,High-Energy Pop,60.77777777777778
2022-09-01,AR,Mellow Acoustic,97.42553191489361
2022-09-01,AT,Mellow Acoustic,97.08411214953271
2022-09-01,BE,Mellow Acoustic,94.26633165829146
2022-09-01,BG,High-Energy Pop,51.0
2022-09-01,BO,Alternative / Experimental,83.52743362831859
2022-09-01,BO,Mellow Acoustic,97.22641509433963
2022-09-01,BR,Alternative / Experimental,72.28571428571429
2022-09-01,BY,Mellow Acoustic,60.66011235955056
2022-09-01,CH,Mellow Acoustic,93.98058252427184
2022-09-01,CL,Mellow Acoustic,98.21818181818182
2022-09-01,CO,Alternative / Experimental,81.7801652892562
2022-09-01,CO,Mellow Acoustic,97.92424242424242
2022-09-01,CR,Alternative / Experimental,82.7451690821256
2022-09-01,CR,Mellow Acoustic,97.62650602409639
2022-09-01,CZ,Mellow Acoustic,98.23255813953489
2022-09-01,DE,Mellow Acoustic,97.11111111111111
2022-09-01,DK,Mellow Acoustic,98.15384615384616
2022-09-01,DK,Rap / Trap Vibes,59.94285714285714
2022-09-01,DO,Alternative / Experimental,73.66666666666667
2022-09-01,DO,Mellow Acoustic,97.65
2022-09-01,EC,Alternative / Experimental,82.26615236258438
2022-09-01,EC,Mellow Acoustic,97.21698113207547
2022-09-01,EE,Mellow Acoustic,97.9
2022-09-01,EG,Alternative / Experimental,61.93705035971223
2022-09-01,EG,High-Energy Pop,59.46666666666667
2022-09-01,EG,Mellow Acoustic,63.490566037735846
2022-09-01,ES,Dance / EDM,77.0
2022-09-01,ES,Mellow Acoustic,95.7080745341615
2022-09-01,ES,Rap / Trap Vibes,77.34328358208955
2022-09-01,FI,Mellow Acoustic,97.06666666666666
2022-09-01,FR,Dance / EDM,77.0
2022-09-01,FR,Mellow Acoustic,91.64044943820225
2022-09-01,GR,Mellow Acoustic,97.86363636363636
2022-09-01,GT,Alternative / Experimental,84.95370370370371
2022-09-01,GT,Mellow Acoustic,98.26086956521739
2022-09-01,HK,Mellow Acoustic,52.93103448275862
2022-09-01,HN,Alternative / Experimental,83.32714285714286
2022-09-01,HN,Mellow Acoustic,98.15873015873017
2022-09-01,HU,Mellow Acoustic,98.26666666666667
2022-09-01,ID,Alternative / Experimental,81.19211822660098
2022-09-01,ID,Emo / Sad Chill,76.2125
2022-09-01,ID,Mellow Acoustic,77.73029045643153
2022-09-01,IL,Mellow Acoustic,97.26086956521739
2022-09-01,IN,Emo / Sad Chill,76.76
2022-09-01,IN,Mellow Acoustic,68.3
2022-09-01,IS,Mellow Acoustic,98.05
2022-09-01,IT,Mellow Acoustic,97.0701754385965
2022-09-01,KR,Emo / Sad Chill,50.0
2022-09-01,KZ,Alternative / Experimental,51.15119363395225
2022-09-01,LT,Mellow Acoustic,98.1
2022-09-01,LU,Emo / Sad Chill,44.0
2022-09-01,LU,High-Energy Pop,36.0
2022-09-01,LU,Mellow Acoustic,91.8171206225681
2022-09-01,LV,Mellow Acoustic,97.0
2022-09-01,MA,Mellow Acoustic,98.25
2022-09-01,MX,Mellow Acoustic,98.25
2022-09-01,MY,Emo / Sad Chill,73.40677966101696
2022-09-01,NG,High-Energy Pop,68.78787878787878
2022-09-01,NI,Alternative / Experimental,84.20762711864407
2022-09-01,NI,Mellow Acoustic,97.79729729729729
2022-09-01,NL,High-Energy Pop,67.50990099009901
2022-09-01,NL,Mellow Acoustic,97.02608695652174
2022-09-01,NO,Mellow Acoustic,97.57377049180327
2022-09-01,PA,Alternative / Experimental,84.2
2022-09-01,PA,Mellow Acoustic,97.07142857142857
2022-09-01,PE,Alternative / Experimental,83.12093628088427
2022-09-01,PE,Mellow Acoustic,96.73846153846154
2022-09-01,PH,Alternative / Experimental,74.14049586776859
2022-09-01,PH,Emo / Sad Chill,76.95454545454545
2022-09-01,PH,High-Energy Pop,75.43661971830986
2022-09-01,PK,High-Energy Pop,78.0
2022-09-01,PL,Mellow Acoustic,98.02941176470588
2022-09-01,PT,Mellow Acoustic,90.7766323024055
2022-09-01,PY,Alternative / Experimental,82.47539267015706
2022-09-01,PY,Mellow Acoustic,97.29126213592232
2022-09-01,RO,High-Energy Pop,55.9
2022-09-01,RO,Mellow Acoustic,98.0
2022-09-01,RO,Rap / Trap Vibes,83.0
2022-09-01,SA,Alternative / Experimental,36.0
2022-09-01,SA,Mellow Acoustic,86.75714285714285
2022-09-01,SE,Alternative / Experimental,65.0
2022-09-01,SE,Mellow Acoustic,97.546875
2022-09-01,SG,Emo / Sad Chill,84.96
2022-09-01,SK,Mellow Acoustic,98.26666666666667
2022-09-01,SV,Alternative / Experimental,82.73378839590444
2022-09-01,SV,Mellow Acoustic,98.2
2022-09-01,TH,Alternative / Experimental,62.89473684210526
2022-09-01,TH,Dance / EDM,68.16564417177914
2022-09-01,TR,Dance / EDM,70.33333333333333
2022-09-01,TW,Emo / Sad Chill,68.20348837209302
2022-09-01,UA,High-Energy Pop,43.8
2022-09-01,UA,Mellow Acoustic,60.645390070921984
2022-09-01,UY,Mellow Acoustic,97.6375
2022-09-01,VE,Alternative / Experimental,83.57739938080495
2022-09-01,VE,Mellow Acoustic,97.51685393258427
2022-09-01,VE,Rap / Trap Vibes,76.47321428571429
2022-09-01,ZA,Emo / Sad Chill,53.5
2022-10-01,AE,Alternative / Experimental,92.5
2022-10-01,AE,Mellow Acoustic,94.92592592592592
2022-10-01,AE,Rap / Trap Vibes,91.65
2022-10-01,AT,High-Energy Pop,62.25
2022-10-01,AT,Mellow Acoustic,95.96938775510205
2022-10-01,AT,Rap / Trap Vibes,88.875
2022-10-01,AU,Alternative / Experimental,91.5819209039548
2022-10-01,AU,Mellow Acoustic,93.76470588235294
2022-10-01,AU,Rap / Trap Vibes,92.390625
2022-10-01,BE,Mellow Acoustic,94.97402597402598
2022-10-01,BG,Emo / Sad Chill,0.0
2022-10-01,BG,Rap / Trap Vibes,91.5
2022-10-01,BO,Emo / Sad Chill,86.81379310344828
2022-10-01,BO,Mellow Acoustic,73.0
2022-10-01,BY,Mellow Acoustic,60.592592592592595
2022-10-01,CA,Alternative / Experimental,92.52777777777777
2022-10-01,CA,Mellow Acoustic,93.68617021276596
2022-10-01,CA,Rap / Trap Vibes,91.93518518518519
2022-10-01,CH,Alternative / Experimental,84.0
2022-10-01,CH,Dance / EDM,55.5
2022-10-01,CH,Mellow Acoustic,96.02912621359224
2022-10-01,CH,Rap / Trap Vibes,86.0
2022-10-01,CO,Emo / Sad Chill,83.79598662207358
2022-10-01,CR,Emo / Sad Chill,86.3006993006993
2022-10-01,DE,Mellow Acoustic,96.45762711864407
2022-10-01,DE,Rap / Trap Vibes,92.0
2022-10-01,DK,Alternative / Experimental,60.31147540983606
2022-10-01,DK,High-Energy Pop,55.0
2022-10-01,DK,Mellow Acoustic,96.10679611650485
2022-10-01,DO,Emo / Sad Chill,86.48717948717949
2022-10-01,DO,Mellow Acoustic,72.5
2022-10-01,EC,Emo / Sad Chill,86.21022727272727
2022-10-01,EE,Rap / Trap Vibes,88.73809523809524
2022-10-01,FR,Emo / Sad Chill,70.6
2022-10-01,FR,High-Energy Pop,73.07317073170732
2022-10-01,GB,Alternative / Experimental,92.15384615384616
2022-10-01,GB,Mellow Acoustic,93.67724867724868
2022-10-01,GB,Rap / Trap Vibes,92.73913043478261
2022-10-01,GT,Emo / Sad Chill,86.82
2022-10-01,HK,Alternative / Experimental,92.0
2022-10-01,HK,Mellow Acoustic,57.75
2022-10-01,HN,Emo / Sad Chill,86.82
2022-10-01,HN,Mellow Acoustic,73.0
2022-10-01,ID,Alternative / Experimental,82.93478260869566
2022-10-01,ID,Mellow Acoustic,77.65979381443299
2022-10-01,IE,Alternative / Experimental,91.28888888888889
2022-10-01,IE,Mellow Acoustic,93.64921465968587
2022-10-01,IL,Dance / EDM,55.4
2022-10-01,IL,Emo / Sad Chill,56.93181818181818
2022-10-01,IN,Alternative / Experimental,73.96048632218844
2022-10-01,IN,Emo / Sad Chill,80.22099447513813
2022-10-01,IS,Mellow Acoustic,96.24137931034483
2022-10-01,KZ,Alternative / Experimental,59.44444444444444
2022-10-01,LT,Alternative / Experimental,42.75
2022-10-01,LT,Dance / EDM,0.0
2022-10-01,LT,Rap / Trap Vibes,90.49350649350649
2022-10-01,LU,Emo / Sad Chill,79.0
2022-10-01,LU,High-Energy Pop,63.5
2022-10-01,LU,Mellow Acoustic,94.29411764705883
2022-10-01,LV,Rap / Trap Vibes,90.86046511627907
2022-10-01,MY,Alternative / Experimental,91.6
2022-10-01,NI,Emo / Sad Chill,86.8473282442748
2022-10-01,NI,Mellow Acoustic,73.0
2022-10-01,NL,High-Energy Pop,63.0
2022-10-01,NL,Mellow Acoustic,94.57575757575758
2022-10-01,NO,Mellow Acoustic,95.71186440677967
2022-10-01,NZ,Alternative / Experimental,92.875
2022-10-01,NZ,Mellow Acoustic,94.22285714285714
2022-10-01,NZ,Rap / Trap Vibes,90.89655172413794
2022-10-01,PA,Emo / Sad Chill,86.38620689655173
2022-10-01,PA,Mellow Acoustic,73.0
2022-10-01,PE,Emo / Sad Chill,86.54601226993866
2022-10-01,PH,Alternative / Experimental,81.02803738317758
2022-10-01,PK,Alternative / Experimental,70.28703703703704
2022-10-01,PK,Emo / Sad Chill,79.42105263157895
2022-10-01,PL,High-Energy Pop,65.5
2022-10-01,PL,Mellow Acoustic,68.81818181818181
2022-10-01,PY,Emo / Sad Chill,86.15217391304348
2022-10-01,PY,High-Energy Pop,13.0
2022-10-01,RO,Mellow Acoustic,54.0
2022-10-01,SA,High-Energy Pop,57.03448275862069
2022-10-01,SE,High-Energy Pop,61.2
2022-10-01,SE,Mellow Acoustic,96.37931034482759
2022-10-01,SG,Alternative / Experimental,91.32116788321167
2022-10-01,SG,Emo / Sad Chill,83.44444444444444
2022-10-01,SG,High-Energy Pop,56.78947368421053
2022-10-01,SG,Mellow Acoustic,83.77777777777777
2022-10-01,SK,Alternative / Experimental,30.0
2022-10-01,SK,Mellow Acoustic,54.61538461538461
2022-10-01,SK,Rap / Trap Vibes,86.15384615384616
2022-10-01,SV,Emo / Sad Chill,86.65986394557824
2022-10-01,SV,Mellow Acoustic,73.0
2022-10-01,TH,Alternative / Experimental,65.8
2022-10-01,TR,Alternative / Experimental,72.85714285714286
2022-10-01,TR,Emo / Sad Chill,76.91803278688525
2022-10-01,TW,Mellow Acoustic,64.0
2022-10-01,US,Alternative / Experimental,92.8
2022-10-01,US,Mellow Acoustic,93.68617021276596
2022-10-01,US,Rap / Trap Vibes,92.25925925925925
2022-10-01,VE,Emo / Sad Chill,86.5774647887324
2022-10-01,VE,Mellow Acoustic,73.0
2022-10-01,VN,Mellow Acoustic,66.64406779661017
2022-10-01,ZA,Alternative / Experimental,44.0
2022-10-01,ZA,Mellow Acoustic,96.9423076923077
2022-10-01,ZA,Rap / Trap Vibes,85.0
2022-11-01,AE,High-Energy Pop,0.0
2022-11-01,AT,Mellow Acoustic,64.0
2022-11-01,BO,Mellow Acoustic,64.0
2022-11-01,DK,Alternative / Experimental,51.4
2022-11-01,DK,Emo / Sad Chill,61.30232558139535
2022-11-01,DO,Alternative / Experimental,80.25252525252525
2022-11-01,DO,Mellow Acoustic,58.0
2022-11-01,EE,High-Energy Pop,42.42391304347826
2022-11-01,EG,Emo / Sad Chill,53.125
2022-11-01,EG,High-Energy Pop,60.449438202247194
2022-11-01,EG,Mellow Acoustic,63.255102040816325
2022-11-01,FI,Alternative / Experimental,57.111111111111114
2022-11-01,FI,Mellow Acoustic,51.5
2022-11-01,FR,Mellow Acoustic,39.0
2022-11-01,HK,Mellow Acoustic,57.54545454545455
2022-11-01,HN,Mellow Acoustic,64.0
2022-11-01,ID,Mellow Acoustic,78.74261603375527
2022-11-01,IL,Alternative / Experimental,55.36363636363637
2022-11-01,IL,Emo / Sad Chill,57.567796610169495
2022-11-01,IL,Mellow Acoustic,51.0
2022-11-01,IN,Alternative / Experimental,76.0
2022-11-01,IS,Dance / EDM,25.0
2022-11-01,IS,Mellow Acoustic,41.0
2022-11-01,IT,Alternative / Experimental,10.0
2022-11-01,IT,Rap / Trap Vibes,26.4
2022-11-01,KZ,Mellow Acoustic,55.088235294117645
2022-11-01,LT,Alternative / Experimental,44.5
2022-11-01,LU,Mellow Acoustic,58.0
2022-11-01,LV,Emo / Sad Chill,52.0
2022-11-01,MA,Emo / Sad Chill,62.723684210526315
2022-11-01,MY,Mellow Acoustic,75.0
2022-11-01,MY,Rap / Trap Vibes,67.45762711864407
2022-11-01,NG,High-Energy Pop,58.0
2022-11-01,NI,Mellow Acoustic,64.0
2022-11-01,NO,Emo / Sad Chill,54.0
2022-11-01,PA,Mellow Acoustic,64.0
2022-11-01,PA,Rap / Trap Vibes,52.86648501362398
2022-11-01,PK,Alternative / Experimental,77.0
2022-11-01,PK,High-Energy Pop,69.9047619047619
2022-11-01,PL,Dance / EDM,57.0
2022-11-01,PL,Emo / Sad Chill,58.916666666666664
2022-11-01,PT,Mellow Acoustic,62.36363636363637
2022-11-01,RO,Alternative / Experimental,57.125
2022-11-01,RO,Emo / Sad Chill,56.8
2022-11-01,RO,High-Energy Pop,56.88833746898263
2022-11-01,SA,Mellow Acoustic,69.0
2022-11-01,SE,Mellow Acoustic,45.0
2022-11-01,TH,Emo / Sad Chill,67.11111111111111
2022-11-01,UA,Mellow Acoustic,56.1375
2022-11-01,VE,Mellow Acoustic,64.0
2022-11-01,VN,Emo / Sad Chill,64.88461538461539
2022-11-01,VN,Mellow Acoustic,65.52863436123349
2022-12-01,AE,Emo / Sad Chill,90.00327868852459
2022-12-01,AE,High-Energy Pop,77.5
2022-12-01,AE,Mellow Acoustic,65.0
2022-12-01,AE,Rap / Trap Vibes,88.6268656716418
2022-12-01,AT,High-Energy Pop,72.6
2022-12-01,AT,Mellow Acoustic,37.666666666666664
2022-12-01,AU,Emo / Sad Chill,92.07462686567165
2022-12-01,AU,High-Energy Pop,75.72727272727273
2022-12-01,AU,Mellow Acoustic,86.0
2022-12-01,BE,Alternative / Experimental,59.574074074074076
2022-12-01,BE,High-Energy Pop,77.0
2022-12-01,BG,Alternative / Experimental,44.19444444444444
2022-12-01,BG,Emo / Sad Chill,47.78947368421053
2022-12-01,BG,High-Energy Pop,77.5
2022-12-01,BO,Mellow Acoustic,69.0
2022-12-01,BR,High-Energy Pop,81.3695652173913
2022-12-01,BY,Alternative / Experimental,45.0
2022-12-01,BY,Dance / EDM,59.041666666666664
2022-12-01,BY,Emo / Sad Chill,15.0
